City_Name,City_Code,Date,Cumulative_verified_cases,Cumulated_recovered,Cumulated_deaths,Cumulated_number_of_tests,Cumulated_number_of_diagnostic_tests,colour,final_score,zone,avg_salery,arb_jew,tzfifot,population,Verified Proportion,Verified Cases,Cumulative Verified Cases Proportion,Recovered,Deaths,Tests,Diagnostic Tests,death_Rate
נתניה,7400,6/17/2022,102323,100958,389,1400938,1350603,אדום,9.9,המרכז,"8,831",יהודי,"7,014",217243,,90,0.471007121,110,0,229,225,0.001790622
נתניה,7400,6/18/2022,102413,101068,389,1401167,1350828,אדום,10,המרכז,"8,831",יהודי,"7,014",217243,,295,0.471421404,145,0,733,709,0.001790622
נתניה,7400,6/19/2022,102708,101213,389,1401900,1351537,אדום,10,המרכז,"8,831",יהודי,"7,014",217243,,262,0.47277933,155,0,1252,1211,0.001790622
נתניה,7400,6/20/2022,102970,101368,389,1403152,1352748,אדום,10,המרכז,"8,831",יהודי,"7,014",217243,,272,0.473985353,120,0,972,946,0.001790622
נתניה,7400,6/21/2022,103242,101488,389,1404124,1353694,אדום,10,המרכז,"8,831",יהודי,"7,014",217243,,-103242,0.475237407,-101488,-389,-1404124,-1353694,0.001790622
סח'נין,7500,03/11/2020,0,0,0,0,0,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0,0,0,0,0,0
סח'נין,7500,03/12/2020,0,0,0,0,0,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0,0,0,0,0,0
סח'נין,7500,3/13/2020,0,0,0,0,0,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0,0,0,15,15,0
סח'נין,7500,3/14/2020,0,0,0,15,15,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0,0,0,0,0,0
סח'נין,7500,3/15/2020,0,0,0,15,15,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0,0,0,0,0,0
סח'נין,7500,3/16/2020,0,0,0,15,15,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0,0,0,0,0,0
סח'נין,7500,3/17/2020,0,0,0,15,15,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0,0,0,0,0,0
סח'נין,7500,3/18/2020,0,0,0,15,15,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0,0,0,0,0,0
סח'נין,7500,3/19/2020,0,0,0,15,15,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,15,0,0,0,0,0,0
סח'נין,7500,3/20/2020,15,0,0,15,15,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,4,4,0
סח'נין,7500,3/21/2020,15,0,0,19,19,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,5,5,0
סח'נין,7500,3/22/2020,15,0,0,24,24,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,1,1,0
סח'נין,7500,3/23/2020,15,0,0,25,25,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,10,10,0
סח'נין,7500,3/24/2020,15,0,0,35,35,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,10,10,0
סח'נין,7500,3/25/2020,15,0,0,45,45,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,14,14,0
סח'נין,7500,3/26/2020,15,0,0,59,59,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,18,18,0
סח'נין,7500,3/27/2020,15,0,0,77,77,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,6,6,0
סח'נין,7500,3/28/2020,15,0,0,83,83,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,19,19,0
סח'נין,7500,3/29/2020,15,0,0,102,102,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,21,20,0
סח'נין,7500,3/30/2020,15,0,0,123,122,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,26,26,0
סח'נין,7500,3/31/2020,15,0,0,149,148,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,30,30,0
סח'נין,7500,04/01/2020,15,0,0,179,178,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,38,37,0
סח'נין,7500,04/02/2020,15,0,0,217,215,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,27,26,0
סח'נין,7500,04/03/2020,15,0,0,244,241,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,12,12,0
סח'נין,7500,04/04/2020,15,0,0,256,253,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,15,0,18,18,0
סח'נין,7500,04/05/2020,15,15,0,274,271,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,54,51,0
סח'נין,7500,04/06/2020,15,15,0,328,322,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,46,41,0
סח'נין,7500,04/07/2020,15,15,0,374,363,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,11,10,0
סח'נין,7500,04/08/2020,15,15,0,385,373,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,11,11,0
סח'נין,7500,04/09/2020,15,15,0,396,384,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,30,29,0
סח'נין,7500,04/10/2020,15,15,0,426,413,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,24,23,0
סח'נין,7500,04/11/2020,15,15,0,450,436,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,18,18,0
סח'נין,7500,04/12/2020,15,15,0,468,454,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,53,52,0
סח'נין,7500,4/13/2020,15,15,0,521,506,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,31,31,0
סח'נין,7500,4/14/2020,15,15,0,552,537,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,27,27,0
סח'נין,7500,4/15/2020,15,15,0,579,564,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,56,56,0
סח'נין,7500,4/16/2020,15,15,0,635,620,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,26,26,0
סח'נין,7500,4/17/2020,15,15,0,661,646,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,39,37,0
סח'נין,7500,4/18/2020,15,15,0,700,683,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,28,28,0
סח'נין,7500,4/19/2020,15,15,0,728,711,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,38,36,0
סח'נין,7500,4/20/2020,15,15,0,766,747,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,45,45,0
סח'נין,7500,4/21/2020,15,15,0,811,792,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,54,54,0
סח'נין,7500,4/22/2020,15,15,0,865,846,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,51,51,0
סח'נין,7500,4/23/2020,15,15,0,916,897,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,41,41,0
סח'נין,7500,4/24/2020,15,15,0,957,938,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,15,15,0
סח'נין,7500,4/25/2020,15,15,0,972,953,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,18,18,0
סח'נין,7500,4/26/2020,15,15,0,990,971,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000482998,0,0,40,39,0
סח'נין,7500,4/27/2020,15,15,0,1030,1010,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,1,0.000482998,0,0,78,78,0
סח'נין,7500,4/28/2020,16,15,0,1108,1088,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,27,25,0
סח'נין,7500,4/29/2020,16,15,0,1135,1113,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,25,24,0
סח'נין,7500,4/30/2020,16,15,0,1160,1137,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,26,26,0
סח'נין,7500,05/01/2020,16,15,0,1186,1163,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,12,12,0
סח'נין,7500,05/02/2020,16,15,0,1198,1175,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,45,44,0
סח'נין,7500,05/03/2020,16,15,0,1243,1219,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,37,37,0
סח'נין,7500,05/04/2020,16,15,0,1280,1256,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,27,26,0
סח'נין,7500,05/05/2020,16,15,0,1307,1282,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,29,28,0
סח'נין,7500,05/06/2020,16,15,0,1336,1310,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,19,17,0
סח'נין,7500,05/07/2020,16,15,0,1355,1327,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,22,22,0
סח'נין,7500,05/08/2020,16,15,0,1377,1349,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,10,5,0
סח'נין,7500,05/09/2020,16,15,0,1387,1354,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,15,13,0
סח'נין,7500,05/10/2020,16,15,0,1402,1367,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,32,30,0
סח'נין,7500,05/11/2020,16,15,0,1434,1397,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000515198,0,0,20,19,0
סח'נין,7500,05/12/2020,16,15,0,1454,1416,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,1,0.000515198,0,0,16,14,0
סח'נין,7500,5/13/2020,17,15,0,1470,1430,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,22,21,0
סח'נין,7500,5/14/2020,17,15,0,1492,1451,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,33,30,0
סח'נין,7500,5/15/2020,17,15,0,1525,1481,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,7,6,0
סח'נין,7500,5/16/2020,17,15,0,1532,1487,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,21,20,0
סח'נין,7500,5/17/2020,17,15,0,1553,1507,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,17,16,0
סח'נין,7500,5/18/2020,17,15,0,1570,1523,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,8,6,0
סח'נין,7500,5/19/2020,17,15,0,1578,1529,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,11,10,0
סח'נין,7500,5/20/2020,17,15,0,1589,1539,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,13,11,0
סח'נין,7500,5/21/2020,17,15,0,1602,1550,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,3,3,0
סח'נין,7500,5/22/2020,17,15,0,1605,1553,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,3,3,0
סח'נין,7500,5/23/2020,17,15,0,1608,1556,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,7,6,0
סח'נין,7500,5/24/2020,17,15,0,1615,1562,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,2,2,0
סח'נין,7500,5/25/2020,17,15,0,1617,1564,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,2,2,0
סח'נין,7500,5/26/2020,17,15,0,1619,1566,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,10,8,0
סח'נין,7500,5/27/2020,17,15,0,1629,1574,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,2,2,0
סח'נין,7500,5/28/2020,17,15,0,1631,1576,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,1,1,0
סח'נין,7500,5/29/2020,17,15,0,1632,1577,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,2,2,0
סח'נין,7500,5/30/2020,17,15,0,1634,1579,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,7,6,0
סח'נין,7500,5/31/2020,17,15,0,1641,1585,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,7,7,0
סח'נין,7500,06/01/2020,17,15,0,1648,1592,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,8,8,0
סח'נין,7500,06/02/2020,17,15,0,1656,1600,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,12,12,0
סח'נין,7500,06/03/2020,17,15,0,1668,1612,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,23,23,0
סח'נין,7500,06/04/2020,17,15,0,1691,1635,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,16,16,0
סח'נין,7500,06/05/2020,17,15,0,1707,1651,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,4,4,0
סח'נין,7500,06/06/2020,17,15,0,1711,1655,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,10,10,0
סח'נין,7500,06/07/2020,17,15,0,1721,1665,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,18,18,0
סח'נין,7500,06/08/2020,17,15,0,1739,1683,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,17,17,0
סח'נין,7500,06/09/2020,17,15,0,1756,1700,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,10,10,0
סח'נין,7500,06/10/2020,17,15,0,1766,1710,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,14,14,0
סח'נין,7500,06/11/2020,17,15,0,1780,1724,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,7,7,0
סח'נין,7500,06/12/2020,17,15,0,1787,1731,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,6,6,0
סח'נין,7500,6/13/2020,17,15,0,1793,1737,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,12,12,0
סח'נין,7500,6/14/2020,17,15,0,1805,1749,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,9,9,0
סח'נין,7500,6/15/2020,17,15,0,1814,1758,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,13,13,0
סח'נין,7500,6/16/2020,17,15,0,1827,1771,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,29,29,0
סח'נין,7500,6/17/2020,17,15,0,1856,1800,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,23,23,0
סח'נין,7500,6/18/2020,17,15,0,1879,1823,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,18,18,0
סח'נין,7500,6/19/2020,17,15,0,1897,1841,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,8,8,0
סח'נין,7500,6/20/2020,17,15,0,1905,1849,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,22,22,0
סח'נין,7500,6/21/2020,17,15,0,1927,1871,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,8,8,0
סח'נין,7500,6/22/2020,17,15,0,1935,1879,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,12,12,0
סח'נין,7500,6/23/2020,17,15,0,1947,1891,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,19,18,0
סח'נין,7500,6/24/2020,17,15,0,1966,1909,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,26,26,0
סח'נין,7500,6/25/2020,17,15,0,1992,1935,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,16,16,0
סח'נין,7500,6/26/2020,17,15,0,2008,1951,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,14,14,0
סח'נין,7500,6/27/2020,17,15,0,2022,1965,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000547398,0,0,21,21,0
סח'נין,7500,6/28/2020,17,15,0,2043,1986,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,1,0.000547398,0,0,23,23,0
סח'נין,7500,6/29/2020,18,15,0,2066,2009,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000579598,0,0,38,38,0
סח'נין,7500,6/30/2020,18,15,0,2104,2047,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000579598,0,0,24,24,0
סח'נין,7500,07/01/2020,18,15,0,2128,2071,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,1,0.000579598,0,0,55,55,0
סח'נין,7500,07/02/2020,19,15,0,2183,2126,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000611798,0,0,21,21,0
סח'נין,7500,07/03/2020,19,15,0,2204,2147,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000611798,0,0,8,8,0
סח'נין,7500,07/04/2020,19,15,0,2212,2155,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,1,0.000611798,0,0,24,24,0
סח'נין,7500,07/05/2020,20,15,0,2236,2179,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000643998,0,0,26,26,0
סח'נין,7500,07/06/2020,20,15,0,2262,2205,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000643998,0,0,33,33,0
סח'נין,7500,07/07/2020,20,15,0,2295,2238,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000643998,0,0,25,25,0
סח'נין,7500,07/08/2020,20,15,0,2320,2263,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,2,0.000643998,0,0,68,68,0
סח'נין,7500,07/09/2020,22,15,0,2388,2331,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,1,0.000708398,0,0,30,30,0
סח'נין,7500,07/10/2020,23,15,0,2418,2361,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000740598,0,0,13,13,0
סח'נין,7500,07/11/2020,23,15,0,2431,2374,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000740598,1,0,20,20,0
סח'נין,7500,07/12/2020,23,16,0,2451,2394,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000740598,1,0,56,55,0
סח'נין,7500,7/13/2020,23,17,0,2507,2449,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,1,0.000740598,0,0,50,49,0
סח'נין,7500,7/14/2020,24,17,0,2557,2498,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,1,0.000772798,0,0,52,51,0
סח'נין,7500,7/15/2020,25,17,0,2609,2549,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,1,0.000804997,0,0,69,69,0
סח'נין,7500,7/16/2020,26,17,0,2678,2618,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,4,0.000837197,0,0,75,74,0
סח'נין,7500,7/17/2020,30,17,0,2753,2692,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000965997,0,0,26,26,0
סח'נין,7500,7/18/2020,30,17,0,2779,2718,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.000965997,2,0,63,62,0
סח'נין,7500,7/19/2020,30,19,0,2842,2780,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,1,0.000965997,0,0,80,79,0
סח'נין,7500,7/20/2020,31,19,0,2922,2859,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,3,0.000998197,0,0,86,81,0
סח'נין,7500,7/21/2020,34,19,0,3008,2940,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,3,0.001094796,0,0,66,66,0
סח'נין,7500,7/22/2020,37,19,0,3074,3006,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,4,0.001191396,4,0,94,92,0
סח'נין,7500,7/23/2020,41,23,0,3168,3098,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,2,0.001320196,0,0,82,82,0
סח'נין,7500,7/24/2020,43,23,0,3250,3180,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.001384596,0,0,38,37,0
סח'נין,7500,7/25/2020,43,23,0,3288,3217,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,1,0.001384596,3,0,18,17,0
סח'נין,7500,7/26/2020,44,26,0,3306,3234,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.001416795,2,0,65,65,0
סח'נין,7500,7/27/2020,44,28,0,3371,3299,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,2,0.001416795,2,0,51,51,0
סח'נין,7500,7/28/2020,46,30,0,3422,3350,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.001481195,0,0,76,74,0
סח'נין,7500,7/29/2020,46,30,0,3498,3424,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,2,0.001481195,0,0,28,27,0
סח'נין,7500,7/30/2020,48,30,0,3526,3451,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,5,0.001545595,1,0,69,68,0
סח'נין,7500,7/31/2020,53,31,0,3595,3519,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.001706595,1,0,15,13,0
סח'נין,7500,08/01/2020,53,32,0,3610,3532,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,0,0.001706595,4,0,13,13,0
סח'נין,7500,08/02/2020,53,36,0,3623,3545,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,3,0.001706595,0,0,49,48,0
סח'נין,7500,08/03/2020,56,36,0,3672,3593,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,3,0.001803194,3,0,51,50,0
סח'נין,7500,08/04/2020,59,39,0,3723,3643,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,11,0.001899794,1,0,93,92,0
סח'נין,7500,08/05/2020,70,40,0,3816,3735,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,2,0.002253993,0,0,123,122,0
סח'נין,7500,08/06/2020,72,40,0,3939,3857,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,5,0.002318393,1,0,120,118,0
סח'נין,7500,08/07/2020,77,41,0,4059,3975,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,1,0.002479392,0,0,27,26,0
סח'נין,7500,08/08/2020,78,41,0,4086,4001,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,2,0.002511592,0,0,43,41,0
סח'נין,7500,08/09/2020,80,41,0,4129,4042,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,8,0.002575992,1,0,92,90,0
סח'נין,7500,08/10/2020,88,42,0,4221,4132,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,30,0.002833591,0,0,171,168,0
סח'נין,7500,08/11/2020,118,42,0,4392,4300,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,11,0.003799588,1,0,206,203,0
סח'נין,7500,08/12/2020,129,43,0,4598,4503,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,12,0.004153787,0,0,122,119,0
סח'נין,7500,8/13/2020,141,43,0,4720,4622,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,14,0.004540185,0,0,220,218,0
סח'נין,7500,8/14/2020,155,43,0,4940,4840,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,4,0.004990984,4,0,68,68,0
סח'נין,7500,8/15/2020,159,47,0,5008,4908,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,9,0.005119784,2,0,49,43,0
סח'נין,7500,8/16/2020,168,49,0,5057,4951,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,12,0.005409583,1,0,229,226,0
סח'נין,7500,8/17/2020,180,50,0,5286,5177,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,28,0.005795981,3,0,169,167,0
סח'נין,7500,8/18/2020,208,53,0,5455,5344,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,20,0.006697579,7,0,246,241,0
סח'נין,7500,8/19/2020,228,60,0,5701,5585,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,29,0.007341577,2,0,283,279,0
סח'נין,7500,8/20/2020,257,62,0,5984,5864,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,10,0.008275374,6,0,136,128,0
סח'נין,7500,8/21/2020,267,68,0,6120,5992,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,11,0.008597372,22,0,61,55,0
סח'נין,7500,8/22/2020,278,90,0,6181,6047,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,1,0.008951571,7,0,23,20,0
סח'נין,7500,8/23/2020,279,97,0,6204,6067,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,38,0.008983771,17,0,433,421,0
סח'נין,7500,8/24/2020,317,114,0,6637,6488,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,10,0.010207367,1,0,145,130,0
סח'נין,7500,8/25/2020,327,115,0,6782,6618,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,29,0.010529366,34,0,319,309,0
סח'נין,7500,8/26/2020,356,149,0,7101,6927,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,27,0.011463163,16,0,437,428,0
סח'נין,7500,8/27/2020,383,165,0,7538,7355,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,12,0.012332561,4,0,270,247,0
סח'נין,7500,8/28/2020,395,169,0,7808,7602,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,15,0.012718959,10,0,186,183,0
סח'נין,7500,8/29/2020,410,179,0,7994,7785,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,10,0.013201958,17,0,48,46,0
סח'נין,7500,8/30/2020,420,196,0,8042,7831,NULL,NULL,הצפון,"6,483",ערבי,"2,678",31056,,14,0.013523957,23,0,244,229,0
